material_id,bandgap_hse
qmof-cd3d266,2.733012
qmof-ad9b461,7.096798
qmof-e6d350b,2.6564319999999997
qmof-1d7c595,3.108731
qmof-e56b9af,5.393606
qmof-49dc93d,6.568951
qmof-2aa8eb1,1.705273
qmof-6b5adb3,1.6376110000000001
qmof-7fbccc7,3.256968
qmof-bda7761,4.76156
qmof-92b4b13,2.2131230000000004
qmof-8072339,3.438547
qmof-f004b42,3.267945
qmof-33a12c7,4.179004000000001
qmof-e5dde7a,3.876234
qmof-52782af,3.486888
qmof-7493d63,4.045796
qmof-1ec4804,3.4510189999999996
qmof-f5fa47d,2.727683
qmof-166fde6,4.331857
qmof-230402d,4.8238330000000005
qmof-12615e2,3.06055
qmof-c5fae90,3.130982
qmof-686888c,1.8556190000000001
qmof-1967cf1,3.7005079999999997
qmof-44b1658,4.032059
qmof-cd8d6d2,4.559027
qmof-42129bc,3.2073600000000004
qmof-3f9c4e1,2.804811
qmof-857f34a,5.810515
qmof-1791cbc,3.943458
qmof-516c757,6.405476999999999
qmof-9ba61f0,5.990372000000001
qmof-dc5bf96,4.069475
qmof-d17ad2a,4.065346
qmof-b45999a,4.573495
qmof-cd04a40,5.842325
qmof-be80aaf,4.921198
qmof-708e4d8,5.287891
qmof-c3eb960,3.04509
qmof-8f318ef,3.297531
qmof-73ebe68,4.800728
qmof-0bac948,4.3217159999999994
qmof-80d041c,4.290499
qmof-5b6856e,4.062856
qmof-f90a6ed,4.676371
qmof-ba8f8c6,5.348983
qmof-a79f7a8,2.545992
qmof-33eaa8a,0.28095099999999995
qmof-d07845e,5.623616999999999
qmof-b2dbb73,4.677339999999999
qmof-fff4e91,4.055379
qmof-887bca5,4.515733
qmof-cc6b28f,2.719369
qmof-66a1aec,3.326993
qmof-bafaf9d,2.90646
qmof-a54b66a,4.182834
qmof-fc7ed75,4.090786
qmof-19ac3b5,4.400881
qmof-2bf71ce,4.275686
qmof-2e97dc7,4.306627
qmof-02485bd,4.288314
qmof-a1e9424,4.278567
qmof-8a7f6ff,4.267997
qmof-d33c7fe,3.5100559999999996
qmof-b32e4aa,3.481909
qmof-52c894b,3.635277
qmof-fd9ee59,3.783881
qmof-39e6de1,3.387245
qmof-5885ba6,4.339571
qmof-67fdce2,5.096993
qmof-60f2715,2.6826309999999998
qmof-f640f33,4.331857
qmof-b1f37a7,4.631185
qmof-212a59c,3.849402
qmof-0526588,4.538208
qmof-25be31d,4.093317
qmof-55638ef,6.512363000000001
qmof-35a415f,4.510325
qmof-57d4204,3.362603
qmof-099fb71,5.218551
qmof-c1381a2,1.6134119999999998
qmof-5dcb48a,2.346068
qmof-94194f3,3.243279
qmof-2e3199e,4.024935
qmof-04a6cff,3.45963
qmof-882de91,3.741033
qmof-3bdb7ac,3.174081
qmof-cacb6b5,3.7556089999999998
qmof-4978721,3.508474
qmof-44e870d,3.6962859999999997
qmof-ad64f0d,3.6194379999999997
qmof-96dbdd3,3.595366
qmof-2e15076,4.144527
qmof-0b22857,2.238708
qmof-23096ab,3.7765139999999997
qmof-8e42f2f,3.857349
qmof-7406b61,4.191483
qmof-2bd31fe,2.654597
qmof-cb134eb,3.4962
qmof-e59232d,1.4835710000000002
qmof-0d1d4bd,2.9543649999999997
qmof-ff35f32,4.887193
qmof-5598b04,4.871988
qmof-c02979d,5.727914999999999
qmof-0eafb2f,2.517612
qmof-42d64f0,4.682746
qmof-44d1f08,4.256439
qmof-e39f87b,3.887566
qmof-4c64da3,2.2012530000000003
qmof-4a7bb80,4.17937
qmof-f06ce2a,3.138198
qmof-4c838aa,5.533449
qmof-a8c7976,2.2099900000000003
qmof-6dc8152,3.799967
qmof-b57edb0,3.889863
qmof-c679c80,3.9202950000000003
qmof-a9fb7e9,3.82619
qmof-e63ddfb,3.892
qmof-c7f7b10,4.201582
qmof-4192319,4.4806870000000005
qmof-170e722,4.5485430000000004
qmof-3b967da,4.387662
qmof-9bed59d,4.641144
qmof-6070de9,4.092739
qmof-746d85f,3.070451
qmof-7112b88,3.241583
qmof-58d9e85,3.221005
qmof-fe96a80,2.479528
qmof-509bb90,5.249893
qmof-8a40c3c,3.318614
qmof-a5e17b9,1.766775
qmof-93ed13d,3.361539
qmof-67657bd,3.825894
qmof-3bba393,1.005275
qmof-41dd424,4.826415
qmof-e83f1ee,4.7958750000000006
qmof-102839a,2.7966059999999997
qmof-3927138,2.665291
qmof-268888c,1.715672
qmof-13fa4bc,5.25538
qmof-94bc2f3,3.461638
qmof-c9e1cbe,3.439251
qmof-c08af26,2.957252
qmof-e21ce63,4.37945
qmof-7921fae,3.454999
qmof-16812b6,6.961652
qmof-f260694,3.683788
qmof-b326b48,3.8423170000000004
qmof-6c0cc55,6.4099520000000005
qmof-5e9d023,4.34999
qmof-b8576dc,5.265585
qmof-a2f1b66,4.513838
qmof-d0fe151,3.223396
qmof-1a20b4f,3.631209
qmof-79da80b,4.595734
qmof-a34c45f,2.1532910000000003
qmof-f4cb7a6,3.0070040000000002
qmof-c136b83,2.126739
qmof-4716b44,1.8835629999999999
qmof-ae1386e,3.6524840000000003
qmof-4f6fbfa,3.3522510000000003
qmof-d776b6f,2.726503
qmof-4577c03,2.82186
qmof-00afe28,2.369706
qmof-a7ec253,2.909512
qmof-41e2d68,1.8055820000000002
qmof-aef39ca,3.114044
qmof-157692e,3.538361
qmof-240cb3f,3.5409750000000004
qmof-b0e2c87,3.5424809999999995
qmof-d7fa9b6,3.283386
qmof-278bbd2,3.548829
qmof-0e3bec5,4.545780000000001
qmof-e704bc8,4.5092300000000005
qmof-2255387,3.6085380000000002
qmof-acb9f64,3.865561
qmof-3bb252f,3.594607
qmof-4534e74,3.63382
qmof-51dc808,3.642232
qmof-c753207,3.9601759999999997
qmof-e8f2313,4.565445
qmof-00892f2,4.505037
qmof-6fbe426,4.236142
qmof-6052971,3.248181
qmof-0133865,4.308966
qmof-4a2d090,2.76117
qmof-c39c398,3.192436
qmof-93c4073,6.078455
qmof-a45ca63,5.8033909999999995
qmof-1700e53,5.7976209999999995
qmof-91cf2d0,4.306398
qmof-d23528f,5.805943
qmof-4438bc6,6.530792
qmof-19ccc4f,6.539525
qmof-4930668,3.988059
qmof-936c1e7,3.5505240000000002
qmof-04e7ddd,3.807767
qmof-c0a97ea,5.097452
qmof-885c8fc,4.7793980000000005
qmof-c8f54f2,6.155069999999999
qmof-9853d9b,4.004937
qmof-44f590d,5.261524
qmof-009e30a,2.540956
qmof-0232ee4,3.247635
qmof-d798ea0,2.339684
qmof-0455cd5,2.907566
qmof-51d789e,3.034007
qmof-55e124e,3.242142
qmof-b808abd,3.065766
qmof-2a38a87,2.5535930000000002
qmof-1fbe7ca,5.117331
qmof-cb9b390,4.289854
qmof-42f7d2d,4.378257
qmof-e84b289,4.410556
qmof-0b12ae3,4.203724
qmof-14990b5,2.576556
qmof-ff5cabd,2.67241
qmof-00973d4,2.756861
qmof-04a422b,2.483146
qmof-f4d0642,3.359948
qmof-3b3cb71,3.956611
qmof-de034a9,1.869594
qmof-c094bf3,4.500605999999999
qmof-eacac19,3.94029
qmof-8615dad,4.680666
qmof-6797aee,4.301537
qmof-6eddd11,3.717633
qmof-4fb8d06,3.7176280000000004
qmof-4b509da,3.343435
qmof-df18093,3.3545279999999997
qmof-e89276b,3.7252920000000005
qmof-de79bef,3.4422390000000003
qmof-2102fc6,4.254804
qmof-243bd48,2.855246
qmof-91dccb1,3.242913
qmof-b115514,4.8971100000000005
qmof-2cc3702,2.9071730000000002
qmof-3b028dc,3.010496
qmof-c799254,4.067111
qmof-8636073,4.116102
qmof-4104663,3.37014
qmof-ff1a19b,4.427438
qmof-d72f498,4.028811
qmof-58640c4,2.60815
qmof-311f3ba,4.572153999999999
qmof-274118b,4.482136000000001
qmof-6332593,3.9004879999999997
qmof-76ad7d9,3.815157
qmof-0984968,4.927937
qmof-8b5797b,5.029843
qmof-b90c6d5,3.14153
qmof-530af98,2.873823
qmof-953f377,2.8363869999999998
qmof-e7ef967,2.418905
qmof-3ed8faf,3.605595
qmof-e9454a4,3.745676
qmof-20cc2c2,4.038762
qmof-1cd981a,4.043065
qmof-c96d53b,3.014331
qmof-849e68b,3.788002
qmof-7c055d2,3.7285250000000003
qmof-2452a0f,3.245005
qmof-46a3716,3.605205
qmof-41d1d42,4.844519
qmof-e9e813b,2.8872389999999997
qmof-3a184d1,4.528995999999999
qmof-6c5262d,3.6669140000000002
qmof-c61adfd,3.951645
qmof-c1e8e4d,3.104763
qmof-bcca6b0,4.543665
qmof-b9fe2c9,3.226141
qmof-b3361a6,3.265819
qmof-b28c140,3.009644
qmof-aaf4daf,6.27671
qmof-692f848,3.927405
qmof-83e4c15,3.8668
qmof-d35757d,3.866079
qmof-5bd1c51,3.8591629999999997
qmof-c7c1ae9,3.040908
qmof-3e09887,3.234544
qmof-3355877,2.583
qmof-7563546,3.2003280000000003
qmof-7d62fb2,3.6351599999999995
qmof-5c1c773,3.481112
qmof-9f9d39c,3.447534
qmof-968da45,3.582865
qmof-f6f9b84,3.270432
qmof-87b09b6,3.335829
qmof-c7868c3,4.410889
qmof-95529aa,4.668913
qmof-2657d57,3.834461
qmof-ba5af2f,4.320462
qmof-c9ad215,4.337891
qmof-540738e,4.441293
qmof-1cc7f79,2.855108
qmof-cfb0f9e,4.461094
qmof-e18b97d,5.703403
qmof-ec20604,3.351125
qmof-3a19adf,3.4707909999999997
qmof-25fee54,4.14147
qmof-3b5b6a1,5.0361199999999995
qmof-96c4801,4.856227
qmof-3d10c56,3.871521
qmof-664e406,3.918661
qmof-9dd8102,4.293938
qmof-7787227,2.863172
qmof-67b0e05,3.7048859999999997
qmof-74b2b06,6.282379000000001
qmof-5fe665d,5.262113
qmof-35705d6,5.116314000000001
qmof-083a454,2.8952259999999996
qmof-61b7fa5,5.607801
qmof-02650f9,2.39215
qmof-755b963,4.988289
qmof-b7c4144,5.160437
qmof-3a11c2e,3.88868
qmof-7cb4137,2.463884
qmof-319e5df,4.871318
qmof-1742993,3.947071
qmof-4e41fb5,4.495562
qmof-ab2218a,3.422869
qmof-0d15be0,3.022876
qmof-c8fe486,1.54325
qmof-0c12dcf,3.1134950000000003
qmof-d53409f,4.31224
qmof-dcfb961,3.0570910000000002
qmof-a27d77a,3.035523
qmof-a7de9ff,3.2739719999999997
qmof-726d8e4,4.953355
qmof-e11d70a,4.325263
qmof-debef81,3.094221
qmof-3e12f05,5.794404
qmof-2ccb488,5.796117000000001
qmof-eef0fa0,5.8165759999999995
qmof-64b7989,5.83461
qmof-75317e2,4.332118
qmof-aa6858c,4.643731000000001
qmof-04bc54b,4.6409970000000005
qmof-9369b89,4.694168
qmof-2740627,4.958877
qmof-9ac831b,4.628152
qmof-6f67857,2.632087
qmof-e6b3552,1.5893720000000002
qmof-2d64b34,2.4983250000000004
qmof-28454c2,1.839363
qmof-755604a,2.451339
qmof-16ba929,4.448677
qmof-00aefa9,4.363715
qmof-d33b04e,3.65564
qmof-33ecd67,3.775255
qmof-2320388,5.6638839999999995
qmof-fe6f735,4.292873
qmof-2fe9d9b,3.369562
qmof-16b0771,5.508573
qmof-581e903,5.048137
qmof-96931f7,4.934544
qmof-684c5fa,3.09969
qmof-4f2ea18,4.272412
qmof-97fc651,2.563259
qmof-8ca775a,4.081587
qmof-db7b433,4.593567999999999
qmof-d7633f2,2.433784
qmof-eb59e39,3.532981
qmof-1498f76,5.114296
qmof-40f2e0c,3.510634
qmof-78cdf5d,1.728131
qmof-b788d3d,2.662695
qmof-e827bde,3.2707949999999997
qmof-3afdaa9,3.1297420000000002
qmof-73a1010,3.3274690000000002
qmof-173f556,4.125472
qmof-aca3770,3.807372
qmof-8fd706f,2.5947530000000003
qmof-f5e3913,3.14804
qmof-9a1b21d,4.278789
qmof-3546d7f,1.4839399999999998
qmof-e2455e8,3.512722
qmof-abe19f3,2.859832
qmof-561ba01,3.701853
qmof-46eeb9f,2.479505
qmof-943fcb0,3.527793
qmof-232d4ab,3.2417480000000003
qmof-71d599e,5.2811330000000005
qmof-30d0748,3.176412
qmof-33487ab,5.816199
qmof-a3cad27,6.265003999999999
qmof-94a607c,4.350134000000001
qmof-6b03e0d,4.398813
qmof-5448ece,5.245038
qmof-d078b33,4.394839
qmof-a7b5390,5.698007
qmof-4188071,5.325372
qmof-ed2aaa7,4.36465
qmof-fec0e15,2.981757
qmof-9cb1e2c,4.501208
qmof-5195997,3.2763809999999998
qmof-bd32375,4.482918
qmof-9247cfe,4.1009150000000005
qmof-5dbcf37,3.550388
qmof-6a6c7b4,3.557032
qmof-dfad244,3.9974629999999998
qmof-56495b9,3.778247
qmof-7f57c73,4.127844
qmof-8d35173,3.7426579999999996
qmof-ed69b2b,6.486295999999999
qmof-3a36b27,3.092194
qmof-18add0a,3.627098
qmof-d8a722f,5.4991270000000005
qmof-af5679f,3.570412
qmof-c9439fc,3.284798
qmof-e842acf,4.989706
qmof-8e2d290,4.077632
qmof-d80b118,5.198602
qmof-6d04fee,3.9553830000000003
qmof-592ec32,4.480476
qmof-92fd99a,4.188136
qmof-ccd25e1,4.245969
qmof-3c78578,4.230116
qmof-fe8fa3d,4.351646
qmof-589dd74,3.095717
qmof-2171eed,3.2552149999999997
qmof-49b3901,2.4376629999999997
qmof-77b56e0,4.204234
qmof-abdd3ed,4.222914
qmof-d2a32bb,4.184328
qmof-cb0ed13,3.301183
qmof-354fde1,2.8468660000000003
qmof-e1aeb8c,3.1416880000000003
qmof-9383360,3.160509
qmof-b0186a3,2.986439
qmof-462ad7f,4.9738489999999995
qmof-48b4398,6.0834399999999995
qmof-6b45ff6,3.909329
qmof-3a22435,3.768668
qmof-d427817,3.783215
qmof-f7b6ddc,4.591752
qmof-c0a33f9,3.8071669999999997
qmof-ea2df15,4.833552
qmof-57c1aa0,3.605495
qmof-74b6146,4.594568
qmof-cdeaaaa,4.491372999999999
qmof-0249469,3.722434
qmof-198219a,2.863937
qmof-600a290,3.990285
qmof-5692fe2,3.8925140000000003
qmof-bde105e,3.2496780000000003
qmof-c6a46ca,4.432244
qmof-5e1f138,4.1202190000000005
qmof-2f0e858,3.2966889999999998
qmof-ad11f37,1.647233
qmof-8da777e,5.575146
qmof-902d62b,3.703545
qmof-201a793,4.4513169999999995
qmof-2de5ad7,6.544842
qmof-1e1a97a,3.281907
qmof-dfef5fe,2.812401
qmof-faf4b45,3.349559
qmof-efea375,4.517028000000001
qmof-9f661a9,3.176437
qmof-9e4d3cd,3.528734
qmof-2f75408,3.3474209999999998
qmof-10ef6bd,3.551989
qmof-eb06803,4.375021
qmof-a3fe9b5,5.2475
qmof-cbd47e6,3.2709669999999997
qmof-ee73557,3.59358
qmof-8ebe03b,3.0086969999999997
qmof-1deaa9a,3.565204
qmof-30e9498,3.379266
qmof-728d8c0,4.746974
qmof-f23061e,4.559383
qmof-d2bf9c3,3.4753619999999996
qmof-4fbebc6,4.228663
qmof-6b33db5,3.254995
qmof-229d67d,3.230172
qmof-e6d5869,3.690699
qmof-32457b4,2.692662
qmof-12fff70,3.362492
qmof-b4f1709,3.7365459999999997
qmof-9621c39,6.711258
qmof-8492159,5.871323
qmof-2bd0023,6.517314
qmof-59df15e,3.8286789999999997
qmof-965eff6,5.236843
qmof-f54855a,4.345282
qmof-70d7b7f,3.265536
qmof-705c734,3.648385
qmof-0af7444,2.178032
qmof-c330eaf,3.056111
qmof-ccee605,4.671468
qmof-df4f545,4.900915
qmof-ffcaabe,6.200721000000001
qmof-f4581c4,6.790231
qmof-683ccdc,3.421858
qmof-a6675c1,5.329457
qmof-a2d95c3,4.650938
qmof-d6cb039,2.665278
qmof-da8af82,3.6726560000000004
qmof-f12edcf,3.02808
qmof-f32cf71,4.601082
qmof-c6fb628,0.8976400000000001
qmof-ba17068,3.4008830000000003
qmof-165fbc5,3.491281
qmof-51e54c4,3.3731530000000003
qmof-a46669a,3.425035
qmof-8d3b23c,4.544251
qmof-6d2fc7d,0.062349999999999905
qmof-3abd6b1,4.205812
qmof-4124b8d,4.484735000000001
qmof-f07cb9e,4.823232
qmof-38494f2,3.87411
qmof-f0ae035,4.672795000000001
qmof-379f83f,4.13838
qmof-d3530bc,1.948985
qmof-cc5aaaf,3.067088
qmof-e9ef2f6,3.748004
qmof-8d08cd1,4.40855
qmof-cafe978,3.07921
qmof-1cf5db4,3.6815620000000004
qmof-636fe16,3.391297
qmof-3feeaa5,1.383046
qmof-66dc50d,2.449548
qmof-f26e1fa,4.013357
qmof-9f7ce23,3.4975620000000003
qmof-781d4d1,4.157661
qmof-18273eb,4.304719
qmof-161f324,4.2227630000000005
qmof-a775660,3.061281
qmof-7886b6c,3.3537220000000003
qmof-cfa8e24,3.962186
qmof-43cd502,3.502341
qmof-177f29a,5.331445
qmof-4c4f35c,3.597391
qmof-56a07fd,3.835304
qmof-fb04ded,4.383339
qmof-4dc2cd0,4.147456
qmof-eed4bda,3.230645
qmof-2001b2e,4.164082
qmof-bfb991a,3.312132
qmof-4b85944,3.641722
qmof-9798592,2.585757
qmof-6b10fb5,3.73982
qmof-6d61160,3.224196
qmof-c9e3c56,3.355549
qmof-76ed8fc,3.11516
qmof-98dce4c,2.7573489999999996
qmof-4809ee4,3.0939689999999995
qmof-3e37e5a,3.241374
qmof-4031fa5,3.386956
qmof-f9b57f1,4.301806
qmof-e51b7be,4.201176
qmof-0cecd6b,4.190346
qmof-a96bee3,4.248153
qmof-23af1a9,4.3568370000000005
qmof-533823c,3.069085
qmof-c397213,3.55375
qmof-db77bc4,3.9714359999999997
qmof-b4eb1a1,3.745548
qmof-27acf12,3.4108359999999998
qmof-98871d7,3.9981649999999997
qmof-e81754b,3.756735
qmof-ebe52cf,4.435435
qmof-e91307b,3.5482950000000004
qmof-9f43508,4.141399
qmof-fdbdc7f,1.9518369999999998
qmof-b420251,2.2751520000000003
qmof-646df48,2.601464
qmof-956f0fd,5.709686
qmof-80f89a0,3.768244
qmof-c947dd6,5.338592
qmof-16501b0,5.436178
qmof-8804440,6.724273
qmof-e128553,6.092808
qmof-18ee42c,4.286035
qmof-977a187,6.1675629999999995
qmof-7e00a12,6.252431
qmof-ccf41ca,3.790297
qmof-25c9c0b,3.2225209999999995
qmof-298eb52,4.36958
qmof-3d4f57d,5.641349
qmof-0c65e4f,5.942596
qmof-1825bea,3.708348
qmof-b75fff3,3.254776
qmof-8276221,4.589998
qmof-0a8fd51,2.410055
qmof-6694d04,5.029558
qmof-071c170,5.009611
qmof-264023f,5.181044
qmof-21e0017,5.021563
qmof-b5e6f6b,2.7290289999999997
qmof-b8c8c2b,5.025466
qmof-2684b38,4.184643
qmof-36d8b88,4.629568
qmof-9b7f599,4.602223
qmof-8ca501e,2.378445
qmof-75cf53c,3.6104350000000003
qmof-17c0863,2.699758
qmof-f5de41a,2.933746
qmof-46c77c7,2.645302
qmof-a2b2c64,4.16059
qmof-9324158,3.145485
qmof-3a62371,4.98967
qmof-5874237,3.3518890000000003
qmof-1f5009f,3.5402449999999996
qmof-ffc7372,4.9849
qmof-ee8c30a,2.9428530000000004
qmof-44a4cb1,3.0902350000000003
qmof-6d5bf88,2.7699920000000002
qmof-a79068c,2.773891
qmof-7661853,2.932843
qmof-b0aae08,2.820553
qmof-c7dcdee,4.997591
qmof-e534471,1.834951
qmof-1a42fad,2.023212
qmof-99b5526,4.796949
qmof-2c240b6,5.360032
qmof-cd92f99,4.650990999999999
qmof-4a6e2c5,3.645897
qmof-4453ec1,4.426166
qmof-16eada2,3.2151140000000002
qmof-eeec9eb,5.191116
qmof-6517b93,5.198787
qmof-bf5c084,5.200183
qmof-3648a5c,5.2424409999999995
qmof-71e4443,5.250715
qmof-b8d9911,5.209389
qmof-ac615b9,3.626834
qmof-363e93c,3.487291
qmof-4b38c0b,3.922987
qmof-357d3b0,3.213919
qmof-521b995,4.667658
qmof-f6ae064,4.666747
qmof-879ddfb,4.649628
qmof-d7660a3,1.8941880000000002
qmof-56f72fb,4.496588
qmof-29a7d04,3.2724010000000003
qmof-5de5775,4.4242159999999995
qmof-355761e,4.433571000000001
qmof-f580d00,3.5286809999999997
qmof-b84e7ef,4.7872390000000005
qmof-0c3622c,4.354058
qmof-784eb1d,5.614808999999999
qmof-516c93f,4.532784
qmof-082c84f,1.8897300000000001
qmof-0b3a3c5,4.527969
qmof-7d8c9d8,4.527208
qmof-9883216,3.780226
qmof-152c5b0,3.681168
qmof-05752ab,3.8935630000000003
qmof-efa5caa,4.503496
qmof-39429bc,4.148981
qmof-0a12f7f,3.1671820000000004
qmof-1a8e535,3.531602
qmof-cbe0ac3,3.076616
qmof-d6563eb,2.470035
qmof-22ca4f8,4.189342
qmof-545e186,0.510711
qmof-e85d193,3.833277
qmof-492f2fb,4.333149000000001
qmof-cae2bc1,3.725588
qmof-df02179,3.37416
qmof-3b01793,4.0745700000000005
qmof-a9d0bad,3.192536
qmof-5fa42a7,3.036356
qmof-c8f6487,2.561369
qmof-07fbe14,3.852259
qmof-a2d1221,4.100073
qmof-e94ef3c,5.000882
qmof-8746932,3.379792
qmof-f6d88fe,2.9158299999999997
qmof-9714d1f,5.1676779999999995
qmof-68010e6,1.9804799999999996
qmof-77d8bc6,4.253364
qmof-1b5f81b,3.885091
qmof-9a5badd,3.650997
qmof-a1de810,2.992829
qmof-b23c02b,3.537035
qmof-8470cd1,4.570134
qmof-de1f55e,4.578639
qmof-60a16fa,3.3981719999999997
qmof-1929d06,3.3650860000000002
qmof-b273f3b,3.949341
qmof-bbb6f1d,3.5460330000000004
qmof-175655f,4.51321
qmof-a543e01,2.991873
qmof-e2b01e4,4.9751069999999995
qmof-e42499c,3.478713
qmof-4156823,3.702413
qmof-2409b7a,3.138271
qmof-01a27aa,4.695472
qmof-3ed54a7,2.9248640000000004
qmof-a2fcb93,3.662824
qmof-abd6069,3.904286
qmof-8e0ab66,4.010814
qmof-061ae68,3.759638
qmof-cb6d9e0,3.498504
qmof-476a5b8,3.850077
qmof-8f052bd,5.084333
qmof-07c91b5,3.039185
qmof-3104826,2.712219
qmof-6c4ef07,4.121567
qmof-92b3873,3.30431
qmof-637d863,5.101808999999999
qmof-4eadc5e,3.878853
qmof-8a9ad79,3.342324
qmof-2e3e817,5.579213
qmof-621eca8,5.445525999999999
qmof-7e5cbc5,4.00233
qmof-9bfa4a2,5.340572
qmof-10741df,4.277515
qmof-a952798,4.266636999999999
qmof-c26f09c,5.488687
qmof-47ccac3,3.5052389999999995
qmof-c7cd5a3,2.976366
qmof-5ea8960,3.0104979999999997
qmof-4cc90a1,3.124448
qmof-8ce7f1c,5.706849
qmof-a85f2bb,3.525588
qmof-5deed79,4.63935
qmof-a032a19,4.638396
qmof-dd3d308,3.334008
qmof-fb4e736,4.976348
qmof-be776e0,4.018592
qmof-67ca802,3.672293
qmof-2d06267,0.1697519999999999
qmof-b36de89,3.223459
qmof-2c3bc74,3.7069150000000004
qmof-70883fe,3.157692
qmof-0166056,3.3905790000000002
qmof-24a8d59,4.941273
qmof-b5fc2ca,2.775583
qmof-6581895,3.5825690000000003
qmof-65ff99b,5.224231
qmof-3dabaa3,3.980918
qmof-f47bb14,6.080934
qmof-442efa0,3.343313
qmof-d971cd4,3.7527649999999997
qmof-05fbacb,4.822183
qmof-c45f4aa,3.976641
qmof-9753f6c,3.7814579999999998
qmof-4cbf5c8,5.989996
qmof-e03dbd5,2.557707
qmof-746a078,3.898877
qmof-553cf0b,5.659158
qmof-9bca83d,3.637055
qmof-050f6a7,1.693816
qmof-9f0b3fe,2.325426
qmof-a7f9c95,4.0040379999999995
qmof-c00f8d0,4.020276
qmof-597f45f,4.480086
qmof-acddbab,3.6958409999999997
qmof-f67379e,3.4546780000000004
qmof-064173c,5.123372
qmof-5a6407d,2.8510929999999997
qmof-2fb75c8,4.216295
qmof-66b26b0,4.6397960000000005
qmof-8bc7424,3.77419
qmof-867714c,2.9277149999999996
qmof-430b4c6,3.6126189999999996
qmof-fe2b16d,3.977138
qmof-ca0f1bb,4.028302
qmof-b07ce39,3.596288
qmof-bad0c1f,4.15751
qmof-cf00f6e,7.263293
qmof-26b83f7,3.570338
qmof-60450dd,3.575322
qmof-ef156dd,4.331612
qmof-df3291a,3.841822
qmof-19a5867,3.010058
qmof-dd44956,4.303716
qmof-ba8315e,1.88379
qmof-d44e9a3,2.1030119999999997
qmof-4d203e9,2.3958579999999996
qmof-5592882,2.60133
qmof-83bf23c,2.7313739999999997
qmof-b71cc86,2.4867850000000002
qmof-3a1f7d3,2.625789
qmof-2a36f96,5.359495
qmof-64088a1,6.4649280000000005
qmof-3015833,3.930106
qmof-e71cda6,4.488377
qmof-a22eb9b,4.688439
qmof-439555b,3.9058019999999996
qmof-6dd4a25,4.387123
qmof-3454f05,4.361924999999999
qmof-1b62c0a,2.614191
qmof-073a0d6,3.200082
qmof-008a6ec,5.446644
qmof-c5f786c,2.9304249999999996
qmof-ad7387b,1.8855709999999999
qmof-6fcc83e,1.7867270000000002
qmof-d513970,3.858497
qmof-7953340,1.7288839999999999
qmof-0d8afa2,1.319236
qmof-094542b,1.980379
qmof-a36de4b,4.407617
qmof-091c04b,3.360776
qmof-7000e4d,3.832081
qmof-3862c80,4.588549
qmof-b001a65,2.9474539999999996
qmof-ce2e8c8,3.682027
qmof-c906ab4,2.371842
qmof-9466437,2.306507
qmof-41bc44e,2.52731
qmof-e6be400,2.2149849999999995
qmof-77855e7,4.169302
qmof-6136401,5.085857000000001
qmof-4029d91,5.009758
qmof-284c1aa,2.584982
qmof-ed7b57e,3.839609
qmof-35a16f0,3.881843
qmof-dd0e039,4.586396
qmof-91ba713,4.17822
qmof-b13bcc9,4.089010999999999
qmof-6e49166,3.736736
qmof-d105fa0,3.906473
qmof-d265887,2.786337
qmof-af4be9c,4.077592
qmof-0f5c195,5.006388
qmof-eee08bb,3.11674
qmof-94cbfb4,4.1755189999999995
qmof-542bb58,3.129033
qmof-1186aa1,5.056169
qmof-419d66a,4.4554480000000005
qmof-45eff1d,5.06507
qmof-b22f748,3.118081
qmof-dbfdcac,3.860746
qmof-0e3b79a,3.695145
qmof-ac16c28,5.279529999999999
qmof-e2aa664,3.045568
qmof-3e9aab7,3.978114
qmof-736e83b,2.853686
qmof-dd6ea7a,4.128809
qmof-22d90d1,2.9881100000000003
qmof-bdc4c33,4.487829
qmof-4f2bf7e,4.44429
qmof-c775fd7,4.878515
qmof-a536eda,3.5866559999999996
qmof-83d54f4,7.062303999999999
qmof-29aefb0,4.612878
qmof-5ec4f3d,3.678685
qmof-9940a4e,3.594601
qmof-84d1a97,4.151712
qmof-82179f8,3.332001
qmof-60df73a,3.70483
qmof-371cbb6,2.368344
qmof-9d735a6,4.721233
qmof-0280eec,4.35335
qmof-688ca67,3.3147830000000003
qmof-bff6e3a,3.578034
qmof-f4464ff,5.182077
qmof-cdebfa4,4.857214
qmof-ae70be0,4.29772
qmof-c2e0cee,3.690871
qmof-dbee9b2,2.706593
qmof-ea93f5d,6.148326
qmof-b0c9185,3.0842370000000003
qmof-60a018e,4.687637
qmof-5c3e66d,5.266855
qmof-ecd30a6,4.524464
qmof-b1020c2,3.995805
qmof-856de1b,3.620078
qmof-1cb7973,3.8314969999999997
qmof-fbd4fed,2.8747040000000004
qmof-2b0af1b,3.892843
qmof-7a9db19,3.4134969999999996
qmof-c040ab5,4.9667
qmof-69314a9,2.659749
qmof-b0969e6,6.459781
qmof-462668c,4.565691
qmof-3ce81cd,4.36617
qmof-6d11fd4,3.853935
qmof-6b5f1a5,3.4809360000000003
qmof-79371d1,6.449947
qmof-a3e45d0,1.3125129999999998
qmof-2aa6596,3.1931089999999998
qmof-8d22df6,4.021691
qmof-b8eb470,2.6204490000000003
qmof-f872600,3.791265
qmof-df44cd7,4.490424
qmof-0088633,6.118201
qmof-f103f24,3.544276
qmof-f609513,4.310047
